TpsAltruisticFromLsfGain + IndividualEstimated_INR + -10,TpsAltruisticFromLsfGain + IndividualEstimated_INR + -12.5,TpsAltruisticFromLsfGain + IndividualEstimated_INR + -15,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -10,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -12.5,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -15,TpsRandomic + IndividualEstimated_INR + -10,TpsRandomic + IndividualEstimated_INR + -12.5,TpsRandomic + IndividualEstimated_INR + -15,TpsRandomic + CumulativeIndividualEstimated_INR + -10,TpsRandomic + CumulativeIndividualEstimated_INR + -12.5,TpsRandomic + CumulativeIndividualEstimated_INR + -15
69.6906688924356,62.83710995503238,62.83708953802565,62.83709783283213,65.73577569805062,67.29587955660276,64.1656601511311,67.12961989779916,30.96132998170181,42.776264702285644,23.442882772202875,38.466622807870685
74.64128940498595,72.71448216719483,72.71423927835505,72.71444513798683,72.71445061059416,72.35419895111494,63.536680122035584,34.46850839431111,68.28573091480786,68.8781764225882,37.863363453969605,13.862545333757428
68.1386998403994,68.13889724350838,64.88166160883793,68.13898320639464,64.88165043820675,64.8814448422462,61.40939558920839,73.78621681038894,36.37293767278304,43.84969686958922,27.237375560418023,27.268325014480713
75.15602852231811,75.1561465391938,75.15614066947404,75.15626956673249,75.08682304340921,70.67881213674484,89.13565575439388,78.84325508574221,26.45400593559345,26.883701532294587,32.38341190453666,28.086778521995743
68.5093692647871,71.21685417879699,57.409228793037805,63.8377702893505,57.40918856855418,33.939348920598846,67.50922256335832,38.65524305690565,29.126391596846453,27.125797333711862,21.28630819603689,28.882794170582844
62.01134749914163,62.01092880117898,62.01088403656398,62.01113232036792,62.01113442140877,55.335870950415206,62.55072307804212,59.16226880129782,60.4099603340976,32.099546817907395,40.93997279142386,34.809137199067195
69.84005463654557,69.84016039342802,69.84001383159112,69.84014417761128,69.84010498436456,65.62425547579859,67.3623528396642,63.85286042523377,71.84010885538632,37.8620697479895,59.464910317179736,35.41652513202638
69.33824303472062,69.33820995863785,69.33803625976014,69.33797781822452,68.19233377128292,59.62516684440458,70.97171179005976,30.541271546799194,22.998255214952216,31.02378588944249,14.287053748271628,14.321984078978769
70.84081571546506,70.84118426040217,53.06756333900147,57.28514194343234,53.06773706552799,33.57747562435672,67.70207592821819,30.32215933761641,27.989488318346687,24.306167720553503,19.315535364114282,24.374320941866465
72.56130731228731,70.98252286414164,70.98248402465373,70.98245729354976,67.63472365420081,37.06129889114826,40.10393067262087,34.80458425559493,20.51943336936774,37.29367174659534,20.853785366657682,18.9811363222084
60.76088871861762,60.760653303700956,60.76086807508061,60.76089818180046,60.76081756119532,60.76068724564921,70.46346270727969,69.90276729898756,65.00657726788256,63.863289369887944,63.60161014883946,29.605268404166612
52.006842208282144,51.62359044984808,53.631750316591955,51.623482529111456,53.63146106070988,53.631194528417666,35.80206526575707,64.24072371354889,30.1050566020169,36.86299637103474,31.043235642066872,33.08060734795495
61.61933711992707,61.619227496286264,54.157837917787184,54.1578400857572,34.31907538555887,33.140215192892505,34.547439464698755,26.32559480449498,21.83632449639819,34.067417162985066,22.991721874519357,16.49207460458332
