TpsAltruisticFromLsfGain + IndividualEstimated_INR + -10,TpsAltruisticFromLsfGain + IndividualEstimated_INR + -12.5,TpsAltruisticFromLsfGain + IndividualEstimated_INR + -15,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -10,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -12.5,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -15,TpsRandomic + IndividualEstimated_INR + -10,TpsRandomic + IndividualEstimated_INR + -12.5,TpsRandomic + IndividualEstimated_INR + -15,TpsRandomic + CumulativeIndividualEstimated_INR + -10,TpsRandomic + CumulativeIndividualEstimated_INR + -12.5,TpsRandomic + CumulativeIndividualEstimated_INR + -15
-22.919685577104026,-22.919685577104026,-22.919685577104026,-22.919685577104026,-22.919685577104026,-22.919685577104026,-11.914058778244778,-7.520322844724695,-9.715568386815724,-18.229935016483907,-16.33661692493915,-12.870176665600416
-8.733494289175606,-10.799015733657686,-10.799015733657686,-10.799015733657686,-10.799015733657686,-19.206419937071647,-14.89745942293435,-19.70698787991798,-8.614780001172926,-23.555588877441306,-11.078044905815933,-17.328625008562966
-6.69869425241305,-11.550029070556512,-15.325636627217209,-11.550029070556512,-15.325636627217209,-23.250261374135704,-17.177397345670773,-13.433249245998578,-15.628658939113429,-13.461082076022514,-12.991242241359291,-17.027366699104704
-9.248069066007243,-9.248069066007243,-9.248069066007243,-9.248069066007243,-9.248069066007243,-13.151968718253428,-0.3583044035780924,-12.043949645074894,-30.85050677508708,-8.005010952173615,-9.91330303152738,-27.317109396392013
-15.336066591602684,-15.336066591602684,-15.336066591602684,-15.336066591602684,-15.336066591602684,-21.316103615932906,-7.198568599800605,-7.270967325930091,-11.316815922783581,-20.45800889102688,-13.453511038815664,-16.862844232665726
-22.865251781331985,-22.865251781331985,-22.865251781331985,-22.865251781331985,-22.865251781331985,-15.247450295402125,-4.867497608361126,-5.228672842554277,-9.961729827299932,-8.941798041518494,-11.324908264978708,-11.203140799368825
-9.286655365796145,-9.286655365796145,-11.196320489587377,-11.196320489587377,-11.307517943518475,-11.307517943518475,-5.269673696722902,-2.5381525277790677,-21.993865506102217,-16.719822536981866,-19.178366577455282,-44.08043812927637
-16.11672631289225,-16.11672631289225,-16.11672631289225,-13.621569136387315,-9.372448686971385,-10.167070245348771,-16.35743204068216,-8.470602212907844,-14.14905205921142,-10.240230650853036,-22.16756139740689,-23.532803485652142
-17.47870508710677,-18.509304290210785,-17.600451710878538,-18.509304290210785,-17.600451710878538,-17.600451710878538,-11.148571663777588,-16.86872854032779,-21.479247273734337,-20.5835240555972,-12.061006523626467,-25.15012704872059
-14.437621432793495,-14.437621432793495,-23.280469510498094,-17.727085483652864,-23.280469510498094,-23.280469510498094,-4.598778885583611,-16.153792429320333,-17.69968088496124,-21.503393010792777,-28.937446129965544,-23.15926558394127
